group_id,query,atc_code,label
1056,etham,J01XB02,0
1056,etham,A10BX04,0
1056,etham,P01BB01,0
1056,etham,S01CA05,0
1056,etham,H01CB04,0
1056,etham,L02BB03,0
1056,etham,A16AA02,0
1056,etham,L03AB07,0
1057,thmb,J04AK02,1
1057,thmb,G03XA01,0
1057,thmb,B02BD04,0
1057,thmb,H02AB09,0
1057,thmb,J05AG04,0
1057,thmb,N06AA04,0
1057,thmb,L01AD03,0
1057,thmb,L04AH01,0
1057,thmb,B05AA05,0
1058,thnyl,G03CA01,1
1058,thnyl,B03XA01,0
1058,thnyl,N02AF01,0
1058,thnyl,N05BA01,0
1058,thnyl,V03A,0
1058,thnyl,C01DG01,0
1058,thnyl,B01AE04,0
1058,thnyl,D01AE13,0
1058,thnyl,L02BX06,0
1059,ethin,G03CA01,1
1059,ethin,L02BA01,0
1059,ethin,A11HA04,0
1059,ethin,M04AC01,0
1059,ethin,R06AB54,0
1059,ethin,N07AA04,0
1059,ethin,V03AE01,0
1059,ethin,N02CC02,0
1059,ethin,N04BC04,0
1060,tuong tu vien tranh thai,G03CA01,1
1060,tuong tu vien tranh thai,L04AA38,0
1060,tuong tu vien tranh thai,V03AB14,0
1060,tuong tu vien tranh thai,D10AD03,0
1060,tuong tu vien tranh thai,L03AA02,0
1060,tuong tu vien tranh thai,S01EC03,0
1060,tuong tu vien tranh thai,V08CA03,0
1060,tuong tu vien tranh thai,N03AX12,0
1060,tuong tu vien tranh thai,J01XX06,0
1061,marvelon,G03CA01,1
1061,marvelon,B03AC07,0
1061,marvelon,J07BC02,0
1061,marvelon,R03AA15,0
1061,marvelon,N01BA02,0
1061,marvelon,G03CA03,0
1061,marvelon,A11CC01,0
1061,marvelon,B01AE04,0
1061,marvelon,P02CC01,0
1062,diane,G03CA01,1
1062,diane,M03AC03,0
1062,diane,M05BX06,0
1062,diane,J05AH01,0
1062,diane,B02BX04,0
1062,diane,N04BB01,0
1062,diane,A02AA04,0
1062,diane,A04AA01,0
1062,diane,L04AA29,0
1063,tuong,G03CA01,1
1063,tuong,R03AC03,0
1063,tuong,S01EE03,0
1063,tuong,C09AA06,0
1063,tuong,G03AC01,0
1063,tuong,V09CA02,0
1063,tuong,N05CA04,0
1063,tuong,V07AV,0
1063,tuong,A07BA01,0
1064,ethi,G03CA01,1
1064,ethi,L03AB05,0
1064,ethi,H05BX02,0
1064,ethi,L04AX07,0
1064,ethi,J05AF09,0
1064,ethi,J07AL02,0
1064,ethi,S01EA05,0
1064,ethi,J05AE02,0
1064,ethi,M01AB03,0
1065,diane 35,G03CA01,1
1065,diane 35,J05AP57,0
1065,diane 35,N05AB04,0
1065,diane 35,N07AA51,0
1065,diane 35,J07CA09,0
1065,diane 35,M01AB03,0
1065,diane 35,D01AE13,0
1065,diane 35,A07DA03,0
1065,diane 35,L01XE08,0
1066,marv,G03CA01,1
1066,marv,N05CD08,0
1066,marv,A10AD01,0
1066,marv,A05AA01,0
1066,marv,N05CA04,0
1066,marv,C07AB09,0
1066,marv,V10XX02,0
1066,marv,G02CB03,0
1066,marv,H05AA04,0
1067,marve,G03CA01,1
1067,marve,C03DB01,0
1067,marve,C02KX02,0
1067,marve,N06AF04,0
1067,marve,R01BA05,0
1067,marve,A03FA01,0
1067,marve,D06BB04,0
1067,marve,B01AD11,0
1067,marve,C02KX01,0
1068,vepesid,L01CB01,1
1068,vepesid,L01XC07,0
1068,vepesid,J05AG04,0
1068,vepesid,H02AB01,0
1068,vepesid,N03AA03,0
1068,vepesid,M01AE01,0
1068,vepesid,J06BA02,0
1068,vepesid,R03AA05,0
1068,vepesid,B02BX06,0
1069,vepes,L01CB01,1
1069,vepes,R05CB,0
1069,vepes,J07BF03,0
1069,vepes,N05BA12,0
1069,vepes,L02AE02,0
1069,vepes,B03AC09,0
1069,vepes,C04AX01,0
1069,vepes,B01AD04,0
1069,vepes,A16AB05,0
1070,vepe,L01CB01,1
1070,vepe,L04AC09,0
1070,vepe,H03BX01,0
1070,vepe,J01DH03,0
1070,vepe,B01AC07,0
1070,vepe,A10BK03,0
1070,vepe,J06BB01,0
1070,vepe,C10AA05,0
1070,vepe,N01AB08,0
1071,etoposide (vien nang),L01CB01,1
1071,etoposide (vien nang),R05CB01,0
1071,etoposide (vien nang),L01XC22,0
1071,etoposide (vien nang),J01XX11,0
1071,etoposide (vien nang),H05BA01,0
1071,etoposide (vien nang),N02CA02,0
1071,etoposide (vien nang),N05AA03,0
1071,etoposide (vien nang),D06AX01,0
1071,etoposide (vien nang),B05XA07,0
1072,tpsd,L01CB01,1
1072,tpsd,P02CF01,0
1072,tpsd,J05AG04,0
1072,tpsd,M03BX08,0
1072,tpsd,L01XB01,0
1072,tpsd,L01AX07,0
1072,tpsd,D10AE51,0
1072,tpsd,L01XA01,0
1072,tpsd,A06AG05,0
1073,etopo,L01CB01,1
1073,etopo,A11HA02,0
1073,etopo,J01AA06,0
1073,etopo,L01AX04,0
1073,etopo,D07CC01,0
1073,etopo,N02CD03,0
1073,etopo,A06AD11,0
1073,etopo,G02AB03,0
1073,etopo,B05AA02,0
1074,etop,L01CB01,1
1074,etop,C09AA09,0
1074,etop,J05AH03,0
1074,etop,N05CH02,0
1074,etop,V08AB04,0
1074,etop,M05BA03,0
1074,etop,J01XE01,0
1074,etop,R01AD07,0
1074,etop,V03AB34,0
1075,etoposide,L01CB01,1
1075,etoposide,L01XX05,0
1075,etoposide,M05BA03,0
1075,etoposide,N05AX16,0
1075,etoposide,N02AJ13,0
1075,etoposide,N05CF02,0
1075,etoposide,H01AA05,0
1075,etoposide,A02BA01,0
1075,etoposide,A06AD15,0
1076,pepcid,A02BA03,1
1076,pepcid,H01AA02,0
1076,pepcid,L01CA04,0
1076,pepcid,A10BB01,0
1076,pepcid,G04CB02,0
1076,pepcid,V08CA08,0
1076,pepcid,B06AA04,0
1076,pepcid,C01BB02,0
1076,pepcid,R05CB01,0
1077,fmtd,A02BA03,1
1077,fmtd,L03AX13,0
1077,fmtd,J01CE02,0
1077,fmtd,H05BX04,0
1077,fmtd,N06DX01,0
1077,fmtd,A11HA01,0
1077,fmtd,N05BE01,0
1077,fmtd,J04AK02,0
1077,fmtd,C07AB12,0
1078,famotidine,A02BA03,1
1078,famotidine,J05AG04,0
1078,famotidine,L01XX58,0
1078,famotidine,N01BA05,0
1078,famotidine,J05AB09,0
1078,famotidine,L04AC04,0
1078,famotidine,B05XA05,0
1078,famotidine,A07BB,0
1078,famotidine,G03GA07,0
1079,pepci,A02BA03,1
1079,pepci,L01XK01,0
1079,pepci,L01CA01,0
1079,pepci,A10BG03,0
1079,pepci,A04AA01,0
1079,pepci,N05AX12,0
1079,pepci,N06BA07,0
1079,pepci,H01BA04,0
1079,pepci,D06AX01,0
1080,famo,A02BA03,1
1080,famo,B05AA01,0
1080,famo,V09BA02,0
1080,famo,N06AX12,0
1080,famo,P01AA03,0
1080,famo,J07BB02,0
1080,famo,A06AG05,0
1080,famo,V08AA03,0
1080,famo,J06BB01,0
1081,famot,A02BA03,1
1081,famot,L01AX07,0
1081,famot,L01XE36,0
1081,famot,D04AB07,0
1081,famot,B02AB03,0
1081,famot,J05AF06,0
1081,famot,V03AB39,0
1081,famot,J01XA03,0
1081,famot,J05AX15,0
1082,fmtdn,A02BA03,1
1082,fmtdn,J05AR03,0
1082,fmtdn,B01AC17,0
1082,fmtdn,C02KX05,0
1082,fmtdn,B05XA04,0
1082,fmtdn,N05AE01,0
1082,fmtdn,N07AA51,0
1082,fmtdn,N02AC01,0
1082,fmtdn,N05BA06,0
1083,pepc,A02BA03,1
1083,pepc,N03AX11,0
1083,pepc,G03XB01,0
1083,pepc,L04AA45,0
1083,pepc,N06AB04,0
1083,pepc,A03FA02,0
1083,pepc,A04AA01,0
1083,pepc,A10BB12,0
1083,pepc,L01XE41,0
1084,fenofibr 160mg,C10AB05,1
1084,fenofibr 160mg,L04AB02,0
1084,fenofibr 160mg,N05AB04,0
1084,fenofibr 160mg,L02BB03,0
1084,fenofibr 160mg,V03AF04,0
1084,fenofibr 160mg,J05AC02,0
1084,fenofibr 160mg,N03AF01,0
1084,fenofibr 160mg,N06AA12,0
1084,fenofibr 160mg,B01AE07,0
1085,fenofibr,C10AB05,1
1085,fenofibr,N05AD01,0
1085,fenofibr,J04AK01,0
1085,fenofibr,L02BX03,0
1085,fenofibr,V09FX01,0
1085,fenofibr,P01AE05,0
1085,fenofibr,N04BC09,0
1085,fenofibr,J07AL52,0
1085,fenofibr,C10AX10,0
1086,lipanthyl,C10AB05,1
1086,lipanthyl,N01AB01,0
1086,lipanthyl,J07AH02,0
1086,lipanthyl,L01XX19,0
1086,lipanthyl,J01DA13,0
1086,lipanthyl,L01CD02,0
1086,lipanthyl,R03AA05,0
1086,lipanthyl,J05AF05,0
1086,lipanthyl,R05CB,0
1087,fenofibr 160,C10AB05,1
1087,fenofibr 160,S01HA03,0
1087,fenofibr 160,L01AD01,0
1087,fenofibr 160,N05CD05,0
1087,fenofibr 160,N06AB06,0
1087,fenofibr 160,L04AC16,0
1087,fenofibr 160,R03AK06,0
1087,fenofibr 160,A05BA01,0
1087,fenofibr 160,J05AH02,0
1088,tric 145mg,C10AB05,1
1088,tric 145mg,A11AB,0
1088,tric 145mg,D06AX05,0
1088,tric 145mg,V08CA03,0
1088,tric 145mg,M05BA01,0
1088,tric 145mg,L01XX46,0
1088,tric 145mg,L01BB06,0
1088,tric 145mg,V07AV,0
1088,tric 145mg,N05AX12,0
1089,lipa,C10AB05,1
1089,lipa,J01EA01,0
1089,lipa,J04AK05,0
1089,lipa,J01XX11,0
1089,lipa,J01DH51,0
1089,lipa,M01AB03,0
1089,lipa,M01AB02,0
1089,lipa,V08AB07,0
1089,lipa,V03AF02,0
1090,feno 145mg,C10AB05,1
1090,feno 145mg,L01AX07,0
1090,feno 145mg,J05AX06,0
1090,feno 145mg,H01BB01,0
1090,feno 145mg,L04AA34,0
1090,feno 145mg,J01DH02,0
1090,feno 145mg,M03BA03,0
1090,feno 145mg,C09CA03,0
1090,feno 145mg,G02AD06,0
1091,tricor 145,C10AB05,1
1091,tricor 145,C01AE01,0
1091,tricor 145,J02AX01,0
1091,tricor 145,B02BA01,0
1091,tricor 145,D10AF02,0
1091,tricor 145,N02AA08,0
1091,tricor 145,N02CC07,0
1091,tricor 145,A10BH02,0
1091,tricor 145,L01XA03,0
1092,lipan,C10AB05,1
1092,lipan,B01AD02,0
1092,lipan,R01AD07,0
1092,lipan,R05DA04,0
1092,lipan,N05CD08,0
1092,lipan,M05BA08,0
1092,lipan,J05AX09,0
1092,lipan,P01BA01,0
1092,lipan,J01FA09,0
1093,tricor 160mg,C10AB05,1
1093,tricor 160mg,N03AX16,0
1093,tricor 160mg,A12CC02,0
1093,tricor 160mg,B01AD11,0
1093,tricor 160mg,L03AX13,0
1093,tricor 160mg,H02AB07,0
1093,tricor 160mg,L02BG03,0
1093,tricor 160mg,V03AX03,0
1093,tricor 160mg,L02BA01,0
1094,lanzo,A02BC03,1
1094,lanzo,J06BB02,0
1094,lanzo,M01AE02,0
1094,lanzo,J07BB02,0
1094,lanzo,L01CD02,0
1094,lanzo,N04AA02,0
1094,lanzo,D01AE20,0
1094,lanzo,M01AH05,0
1094,lanzo,B02BD02,0
1095,lnspr,A02BC03,1
1095,lnspr,S01CA05,0
1095,lnspr,J07BH01,0
1095,lnspr,C07AB03,0
1095,lnspr,M01AH05,0
1095,lnspr,G02AB03,0
1095,lnspr,J05AX05,0
1095,lnspr,D07AD01,0
1095,lnspr,L01XE04,0
1096,lansoprazole (tiem),A02BC03,1
1096,lansoprazole (tiem),C02DD03,0
1096,lansoprazole (tiem),A12CB01,0
1096,lansoprazole (tiem),A10AB05,0
1096,lansoprazole (tiem),L01XE07,0
1096,lansoprazole (tiem),M03AB01,0
1096,lansoprazole (tiem),A16AB10,0
1096,lansoprazole (tiem),G04BD07,0
1096,lansoprazole (tiem),R06AB03,0
1097,lansoprazole,A02BC03,1
1097,lansoprazole,C09CA04,0
1097,lansoprazole,H01CC02,0
1097,lansoprazole,N02CC04,0
1097,lansoprazole,J01DB09,0
1097,lansoprazole,B01AA03,0
1097,lansoprazole,D04AA10,0
1097,lansoprazole,M03AC11,0
1097,lansoprazole,D01AC01,0
1098,prev,A02BC03,1
1098,prev,L02AB01,0
1098,prev,V09FX01,0
1098,prev,D06BX01,0
1098,prev,C01CX08,0
1098,prev,C01BB02,0
1098,prev,L01XE16,0
1098,prev,A03FA01,0
1098,prev,B01AC13,0
1099,lanz,A02BC03,1
1099,lanz,C10AB04,0
1099,lanz,N03AX14,0
1099,lanz,A11DA01,0
1099,lanz,L01XE32,0
1099,lanz,V09HA01,0
1099,lanz,C02CA01,0
1099,lanz,R03AC03,0
1099,lanz,M01AB02,0
1100,preva,A02BC03,1
1100,preva,N06AB08,0
1100,preva,L03AB07,0
1100,preva,A12AA01,0
1100,preva,J01DD08,0
1100,preva,V03AE03,0
1100,preva,N06AA02,0
1100,preva,N03AX15,0
1100,preva,N05AN01,0
1101,prevacid,A02BC03,1
1101,prevacid,V10XX01,0
1101,prevacid,C10AX14,0
1101,prevacid,N05AF05,0
1101,prevacid,L04AA37,0
1101,prevacid,M03BX02,0
1101,prevacid,V08AB07,0
1101,prevacid,C02AA04,0
1101,prevacid,N06DA03,0
1102,lans,A02BC03,1
1102,lans,A04AA05,0
1102,lans,N02AA01,0
1102,lans,N04BD01,0
1102,lans,N07BC02,0
1102,lans,N05CD08,0
1102,lans,L03AX13,0
1102,lans,G02CB01,0
1102,lans,L02BB05,0
1103,lanzop,A02BC03,1
1103,lanzop,S01AX19,0
1103,lanzop,V03AB15,0
1103,lanzop,H02AA02,0
1103,lanzop,C01CX08,0
1103,lanzop,N04BD02,0
1103,lanzop,N01BB52,0
1103,lanzop,A12AA07,0
1103,lanzop,A12AA03,0
1104,duro,N01AH01,1
1104,duro,A12AA02,0
1104,duro,H01BB01,0
1104,duro,C10AB05,0
1104,duro,C03CA01,0
1104,duro,V03AB16,0
1104,duro,V09HA01,0
1104,duro,L01BB05,0
1104,duro,G02AB01,0
1105,fent,N01AH01,1
1105,fent,L02AE01,0
1105,fent,V03AC03,0
1105,fent,C01CA04,0
1105,fent,D02AB02,0
1105,fent,N01BA05,0
1105,fent,R01AA04,0
1105,fent,L01XE24,0
1105,fent,L01XE25,0
1106,durogesic 12mcg,N01AH01,1
1106,durogesic 12mcg,M01AB02,0
1106,durogesic 12mcg,J01DA13,0
1106,durogesic 12mcg,A09AA02,0
1106,durogesic 12mcg,J01XX06,0
1106,durogesic 12mcg,L01XX24,0
1106,durogesic 12mcg,P02BB04,0
1106,durogesic 12mcg,J05AF09,0
1106,durogesic 12mcg,L01DA02,0
1107,duragesic 25mcg,N01AH01,1
1107,duragesic 25mcg,M01AE02,0
1107,duragesic 25mcg,N05CF04,0
1107,duragesic 25mcg,L01BC06,0
1107,duragesic 25mcg,A02BA02,0
1107,duragesic 25mcg,C01BD04,0
1107,duragesic 25mcg,B01AC21,0
1107,duragesic 25mcg,P02CC01,0
1107,duragesic 25mcg,L01XE07,0
1108,dura 25mcg,N01AH01,1
1108,dura 25mcg,A10AB01,0
1108,dura 25mcg,A12CC07,0
1108,dura 25mcg,D01AE20,0
1108,dura 25mcg,C01DG01,0
1108,dura 25mcg,J01AA07,0
1108,dura 25mcg,J07AL02,0
1108,dura 25mcg,R06AB03,0
1108,dura 25mcg,J01BA01,0
1109,sublimaze 12mcg,N01AH01,1
1109,sublimaze 12mcg,C01EB09,0
1109,sublimaze 12mcg,L01BB03,0
1109,sublimaze 12mcg,A10BG03,0
1109,sublimaze 12mcg,J01DI54,0
1109,sublimaze 12mcg,N01BB20,0
1109,sublimaze 12mcg,L04AA39,0
1109,sublimaze 12mcg,A12BA51,0
1109,sublimaze 12mcg,L01XX58,0
1110,dura,N01AH01,1
1110,dura,A07AA11,0
1110,dura,R05CB,0
1110,dura,N01BA05,0
1110,dura,J07AH08,0
1110,dura,B02BD02,0
1110,dura,C08CA08,0
1110,dura,B01AC23,0
1110,dura,N05AD01,0
1111,subl 50mcg,N01AH01,1
1111,subl 50mcg,D05BA02,0
1111,subl 50mcg,D01AA08,0
1111,subl 50mcg,J01MA01,0
1111,subl 50mcg,N04BX02,0
1111,subl 50mcg,M05BA06,0
1111,subl 50mcg,H02AA01,0
1111,subl 50mcg,C07AA06,0
1111,subl 50mcg,G03CA03,0
1112,dura 12mcg,N01AH01,1
1112,dura 12mcg,L02BB02,0
1112,dura 12mcg,L04AC14,0
1112,dura 12mcg,P01BB01,0
1112,dura 12mcg,N02AX06,0
1112,dura 12mcg,C01EB03,0
1112,dura 12mcg,J01MA02,0
1112,dura 12mcg,L01XE18,0
1112,dura 12mcg,V03AF06,0
1113,fntn,N01AH01,1
1113,fntn,C02DD03,0
1113,fntn,C09CA03,0
1113,fntn,L03AB05,0
1113,fntn,N05AB04,0
1113,fntn,H03AA02,0
1113,fntn,R06AA04,0
1113,fntn,L01XE25,0
1113,fntn,P01BF01,0
1114,ferrous sulfate (sat sulfate),B03AA07,1
1114,ferrous sulfate (sat sulfate),L01XX14,0
1114,ferrous sulfate (sat sulfate),P01AA01,0
1114,ferrous sulfate (sat sulfate),A11GA01,0
1114,ferrous sulfate (sat sulfate),V03AB26,0
1114,ferrous sulfate (sat sulfate),L01BA01,0
1114,ferrous sulfate (sat sulfate),P01BA01,0
1114,ferrous sulfate (sat sulfate),L04AD01,0
1114,ferrous sulfate (sat sulfate),N02AC01,0
1115,ferrous sulfate 325mg,B03AA07,1
1115,ferrous sulfate 325mg,S01EE01,0
1115,ferrous sulfate 325mg,M03BX02,0
1115,ferrous sulfate 325mg,G04BD04,0
1115,ferrous sulfate 325mg,A10BH03,0
1115,ferrous sulfate 325mg,L01AA03,0
1115,ferrous sulfate 325mg,R03AC12,0
1115,ferrous sulfate 325mg,N07AB01,0
1115,ferrous sulfate 325mg,L01DC01,0
1116,ferrous sulfate 65,B03AA07,1
1116,ferrous sulfate 65,R07AX02,0
1116,ferrous sulfate 65,H05BX04,0
1116,ferrous sulfate 65,A03AB08,0
1116,ferrous sulfate 65,N01BA02,0
1116,ferrous sulfate 65,C09CA04,0
1116,ferrous sulfate 65,J01CE01,0
1116,ferrous sulfate 65,J06BB16,0
1116,ferrous sulfate 65,J07BH01,0
1117,ferrous sulfate 65mg,B03AA07,1
1117,ferrous sulfate 65mg,R06AE07,0
1117,ferrous sulfate 65mg,J02AC05,0
1117,ferrous sulfate 65mg,R03DA05,0
1117,ferrous sulfate 65mg,B01AF03,0
1117,ferrous sulfate 65mg,A02BA03,0
1117,ferrous sulfate 65mg,V08CA03,0
1117,ferrous sulfate 65mg,J05AE08,0
1117,ferrous sulfate 65mg,J07BB03,0
1118,ferrovit,B03AA07,1
1118,ferrovit,L04AC02,0
1118,ferrovit,C08CA08,0
1118,ferrovit,N06AA12,0
1118,ferrovit,L01DB01,0
1118,ferrovit,C03BA11,0
1118,ferrovit,C02DA01,0
1118,ferrovit,C09AA02,0
1118,ferrovit,L04AA24,0
1119,ferrous sulfate (sat sulfate) 325mg,B03AA07,1
1119,ferrous sulfate (sat sulfate) 325mg,B01AC23,0
1119,ferrous sulfate (sat sulfate) 325mg,L04AA01,0
1119,ferrous sulfate (sat sulfate) 325mg,R03DC53,0
1119,ferrous sulfate (sat sulfate) 325mg,N05AH03,0
1119,ferrous sulfate (sat sulfate) 325mg,L04AH02,0
1119,ferrous sulfate (sat sulfate) 325mg,N01AF03,0
1119,ferrous sulfate (sat sulfate) 325mg,N05AD01,0
1119,ferrous sulfate (sat sulfate) 325mg,A07FA01,0
1120,ferrous sulfate (sat sulfate) 65,B03AA07,1
1120,ferrous sulfate (sat sulfate) 65,N02CD03,0
1120,ferrous sulfate (sat sulfate) 65,B02BD03,0
1120,ferrous sulfate (sat sulfate) 65,C07AB03,0
1120,ferrous sulfate (sat sulfate) 65,A12AA03,0
1120,ferrous sulfate (sat sulfate) 65,R03BA05,0
1120,ferrous sulfate (sat sulfate) 65,C10AB05,0
1120,ferrous sulfate (sat sulfate) 65,R03AA15,0
1120,ferrous sulfate (sat sulfate) 65,J05AF06,0
1121,ferr 325,B03AA07,1
1121,ferr 325,C01DA02,0
1121,ferr 325,J01AA06,0
1121,ferr 325,J01DH04,0
1121,ferr 325,L01XE37,0
1121,ferr 325,N01AH02,0
1121,ferr 325,B01AB04,0
1121,ferr 325,H02AB05,0
1121,ferr 325,N04AA05,0
1122,ferrous sulfate (sat sulfate) 325,B03AA07,1
1122,ferrous sulfate (sat sulfate) 325,B01AC04,0
1122,ferrous sulfate (sat sulfate) 325,L01XE15,0
1122,ferrous sulfate (sat sulfate) 325,J05AB12,0
1122,ferrous sulfate (sat sulfate) 325,N01AX13,0
1122,ferrous sulfate (sat sulfate) 325,G03CA01,0
1122,ferrous sulfate (sat sulfate) 325,L01AB01,0
1122,ferrous sulfate (sat sulfate) 325,M01CC01,0
1122,ferrous sulfate (sat sulfate) 325,L04AC04,0
1123,frrs,B03AA07,1
1123,frrs,M01AX01,0
1123,frrs,V08AB02,0
1123,frrs,C01EB03,0
1123,frrs,J02AC02,0
1123,frrs,J01XB01,0
1123,frrs,V06AX01,0
1123,frrs,D06BB06,0
1123,frrs,C01DA14,0
1124,fluz,J02AC01,1
1124,fluz,C08CA01,0
1124,fluz,N06AX05,0
1124,fluz,A05BA01,0
1124,fluz,H04AA01,0
1124,fluz,J05AF10,0
1124,fluz,A07XA04,0
1124,fluz,A10BD02,0
1124,fluz,H01BB02,0
1125,fluco,J02AC01,1
1125,fluco,M03AC11,0
1125,fluco,J01EC01,0
1125,fluco,L01XA02,0
1125,fluco,S01AE05,0
1125,fluco,C02DB02,0
1125,fluco,L01XE23,0
1125,fluco,H05BX01,0
1125,fluco,J06BB16,0
1126,fluzo,J02AC01,1
1126,fluzo,L01DB06,0
1126,fluzo,J01FA01,0
1126,fluzo,B03AC07,0
1126,fluzo,M04AA03,0
1126,fluzo,A10AC01,0
1126,fluzo,G03GA02,0
1126,fluzo,J05AX65,0
1126,fluzo,N05BB01,0
1127,diflucan iv,J02AC01,1
1127,diflucan iv,A14AA08,0
1127,diflucan iv,V03AE03,0
1127,diflucan iv,P01BE03,0
1127,diflucan iv,D07AB09,0
1127,diflucan iv,N06AA06,0
1127,diflucan iv,B01AC11,0
1127,diflucan iv,J01XE01,0
1127,diflucan iv,C10AX08,0
1128,fluzole,J02AC01,1
1128,fluzole,P01BB51,0
1128,fluzole,C01BD01,0
1128,fluzole,C10AX09,0
1128,fluzole,A10BK01,0
1128,fluzole,V09IX02,0
1128,fluzole,L04AX02,0
1128,fluzole,A09AA02,0
1128,fluzole,J01GB05,0
1129,flcnz,J02AC01,1
1129,flcnz,M03AC04,0
1129,flcnz,C02AA04,0
1129,flcnz,R06AB03,0
1129,flcnz,V09IX02,0
1129,flcnz,L04AB04,0
1129,flcnz,P03AC04,0
1129,flcnz,S01AA11,0
1129,flcnz,A11DA01,0
1130,diflucan,J02AC01,1
1130,diflucan,P02BB04,0
1130,diflucan,L03AA03,0
1130,diflucan,N02BE01,0
1130,diflucan,H01AA02,0
1130,diflucan,V03AF04,0
1130,diflucan,C02KX05,0
1130,diflucan,J01CE08,0
1130,diflucan,N04BA02,0
1131,fluconazole,J02AC01,1
1131,fluconazole,R06AE09,0
1131,fluconazole,N06AA09,0
1131,fluconazole,A14AA08,0
1131,fluconazole,R03DX05,0
1131,fluconazole,J01EA01,0
1131,fluconazole,S01FA05,0
1131,fluconazole,J05AX65,0
1131,fluconazole,N04AA02,0
1132,fluc,J02AC01,1
1132,fluc,N07AA51,0
1132,fluc,J01FA06,0
1132,fluc,D05AA01,0
1132,fluc,V10XX02,0
1132,fluc,S01GX09,0
1132,fluc,C01BB02,0
1132,fluc,L04AX07,0
1132,fluc,V03AB17,0
1133,fluca,J02AC01,1
1133,fluca,C02KX02,0
1133,fluca,A07XA04,0
1133,fluca,L01XX61,0
1133,fluca,A03AA07,0
1133,fluca,N07XX02,0
1133,fluca,J07BD52,0
1133,fluca,N01BA05,0
1133,fluca,N04BC05,0
1134,5-fluorouracil (5-fu),L01BC02,1
1134,5-fluorouracil (5-fu),V03AB26,0
1134,5-fluorouracil (5-fu),N06BA07,0
1134,5-fluorouracil (5-fu),L04AX06,0
1134,5-fluorouracil (5-fu),L04AA34,0
1134,5-fluorouracil (5-fu),B01AB05,0
1134,5-fluorouracil (5-fu),S01CA05,0
1134,5-fluorouracil (5-fu),M05BA04,0
1134,5-fluorouracil (5-fu),J01FF01,0
1135,efud,L01BC02,1
1135,efud,N06AX23,0
1135,efud,L01DB06,0
1135,efud,A11GA01,0
1135,efud,G03CA01,0
1135,efud,G03CA57,0
1135,efud,L04AA23,0
1135,efud,A10BB09,0
1135,efud,S01EB01,0
1136,efude,L01BC02,1
1136,efude,L04AA33,0
1136,efude,A07BA01,0
1136,efude,L01XE13,0
1136,efude,N06CA01,0
1136,efude,V03AE03,0
1136,efude,M03BA02,0
1136,efude,A10BF01,0
1136,efude,A07AA02,0
1137,fluor,L01BC02,1
1137,fluor,R06AA09,0
1137,fluor,C02DC01,0
1137,fluor,M04AC01,0
1137,fluor,N07XX03,0
1137,fluor,C02KX02,0
1137,fluor,A07FA01,0
1137,fluor,J05AB09,0
1137,fluor,L01AA06,0
1138,5-fl,L01BC02,1
1138,5-fl,V03AX02,0
1138,5-fl,V03AB06,0
1138,5-fl,D02AX01,0
1138,5-fl,B03BA01,0
1138,5-fl,B05XA05,0
1138,5-fl,J05AH03,0
1138,5-fl,L04AA31,0
1138,5-fl,N07XX03,0
1139,fluo,L01BC02,1
1139,fluo,J05AE01,0
1139,fluo,L04AA30,0
1139,fluo,M04AC01,0
1139,fluo,D02BA01,0
1139,fluo,B01AC21,0
1139,fluo,C01EB03,0
1139,fluo,P01AC01,0
1139,fluo,N05CD08,0
1140,fluorouracil (5-fu),L01BC02,1
1140,fluorouracil (5-fu),N01AH02,0
1140,fluorouracil (5-fu),R05CB,0
1140,fluorouracil (5-fu),J05AF02,0
1140,fluorouracil (5-fu),G03GA02,0
1140,fluorouracil (5-fu),V03AB06,0
1140,fluorouracil (5-fu),P02AX01,0
1140,fluorouracil (5-fu),C01AE01,0
1140,fluorouracil (5-fu),V09BA02,0
1141,5-fu,L01BC02,1
1141,5-fu,C01CA03,0
1141,5-fu,J05AX16,0
1141,5-fu,J07AL01,0
1141,5-fu,H03AA01,0
1141,5-fu,A02BC02,0
1141,5-fu,R01AA04,0
1141,5-fu,C01DA02,0
1141,5-fu,J06BB16,0
1142,flrr,L01BC02,1
1142,flrr,V10XX03,0
1142,flrr,A07FA01,0
1142,flrr,R01AA07,0
1142,flrr,A12CC07,0
1142,flrr,N04AA02,0
1142,flrr,V03AE05,0
1142,flrr,N07CA01,0
1142,flrr,L01XE36,0
1143,flrrc,L01BC02,1
1143,flrrc,J07AJ51,0
1143,flrrc,N05CF01,0
1143,flrrc,M03AA01,0
1143,flrrc,D06AX07,0
1143,flrrc,P02CF01,0
1143,flrrc,A10BB01,0
1143,flrrc,H02AB02,0
1143,flrrc,S01EC01,0
1144,fluox,N06AB03,1
1144,fluox,J01FF02,0
1144,fluox,G03XC01,0
1144,fluox,N07BA01,0
1144,fluox,N04BX02,0
1144,fluox,J01MB04,0
1144,fluox,G04BD04,0
1144,fluox,J01GB05,0
1144,fluox,P02CA03,0
1145,proz,N06AB03,1
1145,proz,N07BC01,0
1145,proz,L04AB02,0
1145,proz,A07XA04,0
1145,proz,D07AB02,0
1145,proz,H02AA01,0
1145,proz,L01BB05,0
1145,proz,N04BD03,0
1145,proz,H01CB03,0
1146,floxet,N06AB03,1
1146,floxet,A07EA06,0
1146,floxet,G03XB01,0
